meanR,meanG,meanB,stdR,stdG,stdB,skewR,skewG,skewB,kurtR,kurtG,kurtB,kelas
102.84362955729166,91.96553059895834,67.5440625,76.59595326613665,51.48390095265801,24.63212880433995,1.184615807520087,1.1468741242912395,0.3821162057087409,-0.31306980465869483,-0.08921413101093645,-0.2860067659401202,ripe
167.05543619791666,163.54023763020834,146.746875,46.77655182381314,34.487594228543955,22.160240223084035,0.9646971048535568,0.8482706822157371,-0.12912325818652315,-0.5774729016104772,-0.5053127389541565,-0.2104832057952022,ripe
120.72256184895834,102.55604817708333,66.20411458333334,86.08054377735215,57.518238473021285,22.09893026251016,0.6905244434883094,0.7534988766373429,-0.029091715947056007,-1.3815968260912013,-1.0780773575757114,-0.476743305047588,ripe
92.92387044270833,80.88746419270834,55.497021484375,84.98942578524772,64.38614816811494,40.948948036489426,0.8929353845033181,0.665628025020404,0.3483886694447327,-0.5317348969452396,-0.4716637008468667,-0.6263843945724066,ripe
63.88348307291667,56.120983072916665,39.71189453125,80.09326898251626,63.45887154227519,42.74215795737809,1.3350385537421623,1.044071142898059,0.7925208126196501,0.6423655901238718,0.16772141188566536,-0.32428120122705595,ripe
117.04702473958334,105.22038411458334,77.37377604166667,74.03468215891647,53.58165235043108,34.98228399939641,0.9456979535526864,0.9059400803368856,0.5108640965675221,-0.680538836362969,-0.3930769756032326,-0.2014549309013094,ripe
129.37073567708333,120.22367513020833,92.93561848958333,70.67534371125173,57.74950203865111,52.2410155585017,0.5398912497024415,0.4524040216303912,0.6130490202766087,-1.0156686970644861,-0.7415626748020192,0.13236690536122353,ripe
123.08147786458333,110.45939778645834,82.59975260416667,74.038515029083,54.582101277302186,49.42691393920299,0.772676702192269,0.6666488146405813,0.7903496553814322,-0.9148499077123398,-0.6613207143317488,0.7399746543914194,ripe
182.127666015625,176.67193684895832,151.388984375,44.27769187313643,35.591972924780436,48.35017167820872,0.43996358460072016,0.23979415987522426,-1.0231290083332276,-1.0334835307216788,-0.8369459018835417,1.7677584650914326,ripe
126.47584309895834,111.47691731770833,79.525322265625,75.02001783056505,52.533338816811,48.208831240387006,0.6923797875556413,0.46764042067777933,0.40957151733909847,-1.0145772721464628,-0.9304913975826445,-0.3585696792002886,ripe
90.892880859375,74.82431966145833,43.372731119791666,91.47632495592966,66.99213820352436,23.91498847429955,0.9713118730034576,0.8596299997972418,-0.6979821327691635,-0.7163777998557324,-0.6764610030935345,-0.051821407236519956,ripe
110.72699544270833,97.019658203125,62.899501953125,79.55423728302328,62.46312402453153,25.349116283739214,0.8109363136138462,0.8176168439426024,0.06222393219525572,-0.946613763280669,-0.6488359321260275,0.27752710371275136,ripe
97.40042317708334,80.22564778645834,47.56564127604167,87.80523012509516,63.02422730154391,20.74878591638869,0.9488840658264203,0.8868312907750846,-0.8518779518504532,-0.7729466886771643,-0.6180736682020451,1.0246465128896558,ripe
104.934609375,86.920322265625,52.687861328125,84.38058307981215,59.02034983866528,14.9773938089674,0.986550070026959,1.0252810350755128,0.09178555899881607,-0.8625938028410345,-0.6640751447985362,3.8137730287358442,ripe
166.19056315104166,157.38346354166666,133.74714518229166,52.1048814979925,40.94323735220359,16.41387045206594,0.8412634630927139,0.8175076518470783,-0.833028902763454,-0.9885581077378185,-0.8374796673573486,2.2664523803210983,ripe
111.29513671875,94.557109375,60.931507161458335,81.20453165140167,57.90278541514032,15.785712842790055,0.9698486509279125,0.9982151198957816,-0.08627240683054821,-0.8843198640628174,-0.7012671967999871,3.1070659477269205,ripe
137.051767578125,109.16282877604166,52.817652994791665,95.0489741113657,67.16968131308316,13.27925309348132,0.25339986008944354,0.29585374160693334,0.6879640991085222,-1.8557526627619108,-1.7699137146458706,5.4276575781793515,ripe
108.78734375,98.61412434895833,76.33588541666667,70.03777225857728,54.71048400689205,29.400797847333795,1.058697137039529,1.0527912643886645,0.3183246056215935,-0.2639213289850959,0.29313575751369125,0.6115745013377096,ripe
125.849443359375,104.15919270833334,64.52128255208333,87.20327641771507,61.99662181131281,21.44877746785296,0.606421014357704,0.8110862637778417,1.872902292123252,-1.5468892231654674,-0.9033563746942894,5.8707138586631835,ripe
81.44266927083333,70.42720703125,51.10658854166667,79.39421958689746,59.940330795476946,33.23226108231581,1.1889893250584405,0.9871714133504854,-0.15120603262924887,0.24565626474650548,0.4843853834729188,-0.13702255900198246,ripe
101.828642578125,88.84216796875,66.25562825520834,73.01544550173108,51.215025202549974,20.813446766562095,1.3247289271989404,1.4589837754324737,0.9253614600225869,0.019358885040877905,0.9360719568227562,4.0617782186654585,ripe
167.50389322916666,161.381982421875,146.52742513020834,43.76313691694777,33.68124832184699,18.436825282788423,1.1258185101142357,1.1073902033124416,-0.0531013748262093,-0.23000848886845926,0.16299435459403666,1.5387437840234046,ripe
108.99496419270834,96.92424153645834,74.91189453125,70.03532277521956,49.79592650471014,21.198352933987028,1.3035914965920516,1.409675972812947,0.7624590909493716,-0.014701291963849616,0.7921025597598246,3.514009073753127,ripe
104.95797200520833,90.9003125,66.24303385416667,74.7261432974511,52.231564268092974,20.63746790866422,1.2265710429200996,1.381894898687972,0.952554654689907,-0.2624188489606678,0.6481340781078511,4.182893331678563,ripe
122.66679361979166,109.092802734375,80.10769205729167,89.03140710289672,60.24676208252634,21.587685187850838,0.4820894927701383,0.5523770985791762,1.080052442226067,-1.614256107972439,-1.4342723163750888,1.9834754946522475,ripe
98.39643229166667,95.52993815104166,81.89999348958334,74.53258836345934,50.71485854406589,22.873384761960953,1.22622656567597,1.2791156674009048,1.2518159987136683,-0.20622236277627115,0.27319453308031605,4.564364272623346,ripe
98.39992513020833,95.52559895833333,81.91020833333333,74.51643920359412,50.71826076376896,22.883365898670384,1.2264524187280663,1.2788706357497217,1.2493281094035953,-0.205892749095963,0.27260262858976736,4.547226934724094,ripe
164.09259765625,166.825888671875,160.32261067708333,46.1496359642456,32.72535423176313,17.507036285061172,1.021657229122324,0.9898549890351712,0.250827319599802,-0.5043648431261056,-0.2295323623365153,1.904510501477116,ripe
101.93162434895834,103.24891276041667,93.62993815104167,83.58078086251679,60.49171696260187,38.670228258660494,0.6831028403725308,1.005677022316656,2.1677230931795513,-1.285313079321263,-0.3026830060748926,4.484802326394806,ripe
72.295048828125,79.827490234375,78.30484375,70.28619068128458,52.135965287395166,36.37194046735756,1.3903531301405274,1.3127744948152869,0.9524694307469534,0.48771159541474596,1.6563887929175838,4.836288578157173,ripe
76.53648111979167,85.46565104166666,84.73286458333334,68.4116305548228,47.67084604175346,29.219565039833824,1.4440328546624746,1.7661377746139926,2.7104875563696758,0.5035359630729097,2.3022352555735655,9.782967760579284,ripe
145.36635416666667,159.61583984375,161.55345703125,47.45886332184589,31.171017674265144,19.483243512374337,1.199332432566712,1.366352694819118,1.7439245510252603,-0.1296645663386884,0.9200900961774572,4.945333828522995,ripe
83.238046875,93.86082682291666,93.32771158854166,67.08473599662882,46.27849937632699,28.550471875390144,1.4051429951663834,1.7045338038129196,2.5589205091165317,0.3842293788489686,2.060593534378418,8.823155344145098,ripe
91.04556966145833,94.337509765625,87.107314453125,77.89410628442093,54.946780862322285,33.63319269599393,0.929118154622573,1.2708488073418054,2.455361601458517,-0.8389492892296406,0.45604497589937454,6.974819532906334,ripe
107.97749674479167,100.85716471354166,82.11674479166666,64.29542369856087,48.220744569167536,25.712059368236186,1.4592872388029556,1.444036667696141,0.22900308112293688,0.661174419628551,1.217300204442612,0.28207206547081265,ripe
110.20228190104167,98.54313802083334,71.26294921875,75.7502472020596,56.05089008870563,25.273750013395492,1.1120225910676784,1.2214635996703957,0.5179387630065291,-0.47701995568449673,0.19857846590542616,1.0018656975576352,ripe
130.6025390625,96.516865234375,120.500263671875,50.73780584012112,58.62485531646427,46.119307532466564,0.04847452342243204,0.8729924981039745,-0.3292839571397953,0.1904004057392754,0.12095250581759043,-0.008827538921484468,ripe
151.40400065104166,120.967080078125,134.49855794270835,49.40708526607882,64.19136784640351,41.88281982960082,0.14942707665696278,0.4449894459631871,-0.05661470510986175,-0.917145819549471,-1.0334857922765095,-0.30109668659718647,ripe
129.42868815104165,95.6725,119.40420572916666,52.03938380403376,59.12431154021302,47.34003605366015,-0.03230626688321569,0.8485214173448431,-0.3823875750259605,0.21546003994394258,0.10896430077329589,0.02406147871940245,ripe
134.35148111979166,98.911513671875,124.32521809895833,45.64512797404804,56.60233828621049,41.83253270401998,0.5191537308604527,0.9876798110910133,0.019457679205941093,-0.2906029241799466,0.18187033727363122,-0.472322542400752,ripe
134.34704427083332,98.91360026041667,124.326552734375,45.64039469573434,56.609198286655825,41.810882590842475,0.5186678895513331,0.9875504511738215,0.020472945873304813,-0.29054735730274883,0.18130323138857962,-0.4706479680180684,ripe
194.28541341145834,167.51791341145832,187.93426432291668,26.885476775578756,38.60947104831305,27.20309409902377,0.024877626893233355,0.34662973787062307,-0.4321035387810864,-0.32100175922826457,-0.4878918703759805,-0.4441220028087658,ripe
141.90629231770833,106.63299479166666,132.31811848958333,43.72735140833467,55.253822936554705,40.84538290349149,0.43718501174864904,0.9016939320951828,-0.05364289177459753,-0.3588839903224814,0.0424303690838741,-0.5320866344146098,ripe
151.88806315104168,122.12585611979166,133.209609375,51.264725267286735,66.53139480141301,42.20992724989184,0.13816602606418876,0.40040026452080785,0.08114455375536465,-1.0709316838520857,-1.1869241271005955,-0.3386827508356882,ripe
121.88188151041666,82.68037434895834,92.15294596354167,50.43323802058686,53.22660777271148,40.12014187368394,0.01038076901410333,1.078868568990228,-0.016792688694398636,0.6347116761760128,0.7853201839161255,0.2842868692819276,ripe
137.65600260416667,96.75364583333334,107.712236328125,46.5275264254487,54.26982896293512,41.164824641582946,0.4805908493257308,0.9455245016077523,0.320853723140226,-0.1582486731209607,0.4384919179263824,-0.13928534692287942,ripe
104.01088541666667,70.237568359375,77.81909505208333,63.97647393726232,57.46240531134465,48.94440991248203,-0.16236728342804538,0.9586286187401214,-0.1491115876936651,-0.4740308565834721,0.608192451939253,-0.6488200160140294,ripe
128.00976888020833,86.83990559895834,97.72,42.28090176330133,50.38533765533511,35.25824406403652,0.8179557448259434,1.2741995984412509,0.5732372597878217,0.2441601756820373,0.9406969648396633,0.05869408066373394,ripe
190.58027018229166,159.37220377604166,170.38235026041667,24.948855668061242,35.310784566004884,24.99026932392938,0.35419362414645655,0.682736196187849,0.10768024915926185,-0.14080086747077925,-0.20843457050033232,-0.5705746809423564,ripe
135.92379231770835,94.85131510416667,106.35126953125,40.49336626250488,49.428445516069836,34.72382972256707,0.7457963722151977,1.1877422729665097,0.5000892561588715,0.12199785961019138,0.7246237878320279,-0.1118676743902749,ripe
131.36183268229166,89.810771484375,98.249326171875,43.325285341200974,52.19509129409663,34.41064782106298,0.7721385927439646,1.1952390464080205,0.47757776823323106,0.034054792059434735,0.6217016578811716,-0.09502353270413488,ripe
127.24647135416667,90.47503580729166,115.04894856770834,48.52562769854958,57.08730283537881,44.24988843855064,-0.11124852098635994,0.8927432964002229,-0.22924430662730516,0.6299666629369916,0.10607689711174961,0.2776863258140301,ripe
141.37260091145833,102.86151041666666,129.31327799479166,46.24376576725583,58.09992755893985,43.94137308969025,0.2759159153907638,0.7753845153591395,0.15395131605939497,-0.23984756597422585,-0.06522417399055014,-0.3808996550020467,ripe
113.85248697916667,81.60003255208333,102.70587239583334,61.19734751419598,61.58648903379179,55.39374552817282,-0.3602474326668529,0.760744454884581,-0.40098831569947696,-0.24405921601617386,-0.059117996421147456,-0.4079627722623411,ripe
131.71353515625,93.06477864583333,119.46076497395833,41.87111131356413,54.80837234152318,38.73727383012148,0.5459882894130746,1.0316655337821858,0.32672564779503155,0.09048558929584116,0.20373297233673338,-0.3080515483822581,ripe
131.71730794270835,93.064365234375,119.4564453125,41.85495210293861,54.82261120115931,38.729595570329415,0.5466660611536063,1.0315491636184293,0.32783447121074344,0.09024288649801715,0.20338478061644683,-0.31010045193090496,ripe
192.8422265625,163.194580078125,185.40167643229168,25.036299105638655,38.31383604487294,25.00213845910218,-0.0010514761805946007,0.44043645377486457,-0.12489452119028914,0.029243477614190105,-0.5356288593320331,-0.5201097050795838,ripe
139.53714192708333,100.838740234375,127.53284830729167,40.264115998540426,53.71146081873759,37.647757623285145,0.45411438415040256,0.9468662833307608,0.25879775187135906,-0.00035012276657298,0.04816418986628124,-0.38094354668244046,ripe
134.80886393229167,97.80924479166667,120.733046875,43.02099490726491,56.912511489241034,38.416963929226235,0.49660127432709456,0.9081630921281286,0.3461955117786178,-0.06764463075173621,-0.1874730121199928,-0.2868435936818945,ripe
108.63446614583333,82.287490234375,108.43888997395834,49.33759294604664,52.72721827131377,43.18575448645903,0.24168541859476939,1.2396327609389692,-0.5794205338019902,1.061200357317178,1.586808808204589,1.0747028674247403,ripe
126.75018880208333,98.06715494791666,127.675771484375,44.05577752312946,51.62314465849325,38.0292113286762,0.8210569894662363,1.1843885332799535,0.24360541566581942,0.565030688955193,1.2510908734386943,-0.06903129234116934,ripe
119.171474609375,91.53206705729167,115.17115234375,43.923626389248625,54.02278237905439,32.105398686887206,1.2830699445424798,1.435309671224162,0.8568479208601926,0.7800837841370925,1.0019282351404373,0.9645483447290446,ripe
68.79996419270833,52.180120442708336,68.93563151041667,65.1465063307933,57.438661644818936,62.44599435403536,0.43558759393562585,1.2398194290664364,0.12194085029496518,-0.665630683730948,1.4397581895858043,-1.3642190983873397,ripe
117.018408203125,88.319775390625,117.79783528645834,39.245042684787165,47.76651423718739,31.71744278712646,1.3651043066143587,1.6574902265849139,0.5614604857775035,1.5705916039012813,2.259941530286553,0.40006723584196857,ripe
184.04507486979168,161.73257161458332,184.71881184895832,23.099282775456217,31.862341424777465,19.98169684021702,0.9120078765799883,1.0050088504102683,0.16968106850655953,0.5128997898364012,0.7232929462279851,-0.3612107413417722,ripe
125.26442708333333,96.524814453125,126.1357421875,37.77716513876824,46.437331091249554,30.887036365840974,1.2722338447013684,1.5756088393999677,0.4631652830734371,1.3171251048293176,2.0245664511602213,0.1904504261405795,ripe
122.943154296875,96.216748046875,118.97394856770833,44.75710802136156,55.680064588233016,32.98347373188327,1.1671681113681123,1.3087939907389627,0.807581188502103,0.4204398696090985,0.5559285069397051,0.8404381641685208,ripe
125.37789713541666,88.47632486979167,113.44258463541667,49.2507150144252,50.70303000796116,41.47641081381973,-0.25440908704006826,0.9648887574024567,-0.8270240288914733,1.0603706545825746,0.9904953025007157,0.9060718238336865,ripe
141.71797526041667,102.46913411458333,129.81015950520833,44.027688004306974,50.8792249515666,38.73015098540363,0.34411681195457816,0.9419010949820011,-0.04310004810624889,0.07786714365921954,0.6656747333306892,-0.3187493123507843,ripe
147.62918619791665,115.60052408854166,123.34181966145833,47.24998550197328,59.05548954524428,27.71568610596261,0.611220274475357,0.6391744112911121,0.8176786602466479,-0.8310852589730748,-1.051502338113021,1.2086804922697167,ripe
82.55805989583334,58.347903645833334,74.66641276041666,71.58403097777929,58.85670328558138,63.32309847348559,0.1276989132310265,0.9267100125315736,-0.04044395412741123,-1.1742425445204516,0.45398318588204933,-1.5210680401622538,ripe
132.068251953125,92.56531901041667,119.84566080729167,39.63094970289239,46.71013121825798,32.49406292505042,0.695956006178772,1.336416003787672,0.01500573811349188,0.7660361227456565,1.3788597063680212,-0.3465206865627426,ripe
132.070986328125,92.56337239583333,119.84598958333333,39.62525823888737,46.71334299348471,32.48920561220898,0.6982446591667459,1.3360046897397848,0.013452270973831523,0.7675736910216826,1.3783772288349914,-0.34701891255873907,ripe
139.90746419270835,100.73392903645833,128.21768880208333,38.05613326286899,45.61831804514938,31.85562259652966,0.5857468853892625,1.2445160640600463,-0.05260761739837744,0.664938032978474,1.1516914267913707,-0.42678645971948326,ripe
140.902109375,105.340986328125,122.45685872395833,44.21816335863526,53.78949912347428,30.091313085428844,0.597901863615851,0.9744742802958215,0.029971128063872355,0.012264988282248979,-0.11870349126031732,0.3080507810499631,ripe
137.149052734375,105.98060221354167,137.27671875,46.55018517323625,58.95478342730347,37.424753094460286,0.593231170941282,0.944110438550279,-0.13071469724057339,-0.12702442943475845,-0.0009123189649526964,-0.22140112618676477,ripe
140.020224609375,113.70799153645834,135.43534830729166,44.52180343313974,61.14187768599095,26.916206778558713,0.6971123649205242,0.7433226239328455,0.3055566154937706,-0.8842449716816914,-1.1091952784511556,-0.092663723233116,ripe
112.82125651041666,86.208056640625,112.21867513020834,58.27389534680114,62.277789904821475,51.13386253730792,-0.18206568108707186,0.8556845090213314,-0.9994995359459575,0.00420479208058433,-0.01675548522567505,0.3079448978607733,ripe
127.35815104166667,96.19029622395833,127.33286458333333,41.93924645479383,55.57161900448321,30.896109022523575,0.9246303745628933,1.2072735909686994,-0.15926828145480745,0.08751655462896846,0.17949206725922284,-0.21776911834478874,ripe
127.36323567708334,96.18767252604167,127.3326171875,41.93331728954191,55.577503221262354,30.890211290423327,0.925329415549007,1.206949166833671,-0.16062559092726827,0.08878756389029263,0.17906555508135868,-0.21974103404254208,ripe
115.53671875,85.63541666666667,89.24798177083333,65.94412091098783,64.37605472099833,50.717892037718485,-0.447440674359808,0.5775898936170135,-0.5776846883333924,-0.6374099888485754,-0.48541647148521383,-0.8097039883206323,ripe
146.53454427083332,109.106298828125,117.90136393229167,45.613918082523746,56.73604028848357,38.63706258129003,0.2192581125186073,0.775036568887827,-0.10843782349714651,-0.41563648823456667,-0.1281370950192917,-0.327049572631112,ripe
143.43419921875,113.2621875,103.96395182291667,48.408572272645436,64.49816515604218,31.581748709825987,0.2028488410966171,0.4709007133864457,-0.1647578418771436,-1.0817989679853421,-1.3363355317053371,-0.7334122361434958,ripe
116.58943359375,85.559580078125,91.55769856770833,62.950431136554926,61.737192906502536,49.11358080320335,-0.49184050330841006,0.6187427999301434,-0.6574052906838729,-0.4027892777892914,-0.2749028764677126,-0.6082701465312281,ripe
136.77593424479167,99.264033203125,108.006171875,40.71084263373581,52.83840991038879,32.26346548958345,0.39807376468033295,1.0071263664540369,-0.13585172438996906,-0.43085606255170816,-0.03848662624688437,-0.4363173410828005,ripe
136.787705078125,99.26351888020834,108.02244791666666,40.71624623610156,52.83523771981298,32.24408089249024,0.3973707661194132,1.0070829465012245,-0.13512074818470446,-0.42998271187679693,-0.03877189546784976,-0.4407097411539258,ripe
196.15634440104168,168.86672526041667,178.46298177083332,23.784399288761136,35.23722089696782,22.952418302932543,0.012297215037350049,0.5167292902204544,-0.529520500710474,-0.48782621291546135,-0.5289843664707585,-0.5610826944967471,ripe
144.36246744791666,107.145927734375,116.583720703125,39.054334865367814,51.48513138688164,31.837560057692883,0.3275244644282804,0.9420057439039279,-0.19402439790161405,-0.48184542367795924,-0.1306627347351692,-0.5004485730544084,ripe
142.26987630208333,107.14686848958333,109.82459635416667,42.16773987983279,56.16824196026777,30.47475552726297,0.27311683504222956,0.7876354247391812,-0.32291129469389934,-0.5998505747448064,-0.6538818989262252,-0.5398534826634491,ripe
94.32846028645834,100.05838216145834,100.39515625,62.10473141372103,57.91698238586574,61.00301902942798,0.4031237752250291,-0.34956394631269216,-0.321357639462035,0.15430325756131058,-0.4249201280516055,-1.0174965248404746,ripe
122.735458984375,134.35706380208333,138.75581705729167,49.17223948418044,43.405294928580716,50.64409998827882,0.7752009640675677,0.21221632118403613,-0.0777393688134925,0.3370729399221606,-0.10023638179431282,-0.7150857121441838,ripe
122.67859700520833,129.17175130208332,128.69361979166666,49.85537061753542,38.385145665220975,44.48560231647548,1.1953174749526596,0.45496568246607927,-0.08670297749769203,0.5633027976275127,-0.07562591058266754,-1.121839876313185,ripe
107.79935546875,117.6124609375,121.27701171875,51.74639532636143,45.81392437174117,52.5155077188254,0.6936720222877806,-0.35994660968899617,-0.38631418887311125,1.0426525458816904,0.7304013691259725,-0.4989110658184721,ripe
113.53680338541666,124.49978841145834,128.96829752604165,46.286262526108345,37.953324798184426,46.137128396747194,1.2634902641281316,0.3943815728463959,-0.07591540641594174,1.259295145112569,0.0874091778490258,-1.0029997628032812,ripe
180.83298828125,188.62554361979167,190.24958333333333,27.977783300109454,23.72025180242324,29.589167408891196,0.6877925424398065,-0.1580225223095584,-0.4213651295396799,0.38715125759045854,0.03852925417255637,-0.8566864868848012,ripe
121.59040364583333,132.63687174479168,136.644765625,44.50843747951976,36.70485796399065,44.815833644567725,1.178667991267351,0.30534907107733583,-0.12757277185009816,1.0734516439186983,0.012960650903979243,-1.0070804100058341,ripe
118.64339518229167,126.64747395833334,128.340078125,48.3816411549105,37.07777952500028,43.511051014777436,1.288473579174931,0.4784259258649499,-0.1492094472563613,0.8662820874183339,0.16114564407648535,-1.0627956355664983,ripe
134.17533854166666,144.61205078125,150.07447265625,43.92314249345068,41.03556316930988,51.7090581369145,0.5570199110604153,-0.00575302817602267,-0.10316857080006298,0.14026943933712532,-0.07533991361026438,-0.8520065752889345,ripe
131.02166015625,134.63017903645834,132.47892903645834,44.95583806236643,35.902429899510985,46.02490485826573,0.866396256804569,0.37295570534534705,0.021859978961453586,0.1793190006900609,0.984455330683137,-1.1613513001932543,ripe
93.699033203125,100.09140299479166,103.235830078125,64.67750618535759,65.73194996654216,72.30921277411885,-0.04822306882997902,-0.4174883867997705,-0.189364130337326,-0.6020397438096228,-0.9894153713450944,-1.2587904246087709,ripe
124.61248046875,134.76051106770834,140.48853841145834,39.59283252315563,35.44560191591502,47.78945950988116,1.056169060464306,0.15114069512556627,-0.05617589261618161,1.1170269598916382,0.4189870627376595,-1.0929809545941491,ripe
124.615693359375,134.76646809895834,140.46216796875,39.5927250156033,35.45257455995716,47.77045538069611,1.0555752503397742,0.1514142618184139,-0.056779296607737985,1.1159335618774229,0.418289450450128,-1.0914200411518054,ripe
188.99831380208335,195.24756184895833,197.11228190104165,23.19388298871572,21.435816387500815,28.651591091448545,0.5469530616519378,-0.37183870686042986,-0.3358991360044702,0.25848283217744195,0.25049471164557113,-1.0219181120325045,ripe
132.67244466145834,142.62098958333334,147.66016927083334,37.970496819559145,34.131553240731535,45.954639908697075,0.9743376776409451,0.0575987826784262,-0.10430547788859977,0.9288325592595252,0.3298607574765824,-1.1046935974162337,ripe
125.34058919270834,133.95093098958333,138.12130533854167,40.58708100102916,35.8812347738882,47.664435586509,1.0462350856074476,0.1735794707746407,-0.032664837250995685,0.9648257914599556,0.4410160454984702,-1.1491219196594862,ripe
115.72559895833334,122.66489583333333,126.73644205729167,45.36914179246726,43.54223916975599,54.90114132795307,0.7075601788150997,0.28697313727217355,0.248674275952875,0.4406892663745108,0.01286383669134894,-1.1314462948236932,ripe
91.537060546875,95.37616861979167,97.04153645833334,61.258208847920514,61.32708869428222,68.29434218485608,0.04973312366509615,-0.21455956545300647,0.0893517080373506,-0.5388558417647253,-0.8299203880309212,-1.0849621922712682,ripe
116.06504557291667,123.085146484375,127.26219401041666,45.154391623357384,43.421640683344634,54.92605325267313,0.74147589611997,0.3093494681314092,0.24957950071311077,0.42066035010748504,-0.021224982418933447,-1.1409389344403404,ripe
116.07098958333333,123.08347005208333,127.258720703125,45.14572606097733,43.42753196706446,54.9235559586654,0.7419603507510911,0.309419039687418,0.24936533548042816,0.42194673551637907,-0.020738727153060132,-1.1412254854234094,ripe
182.40108072916667,186.96006510416666,187.97962239583333,28.585523522965683,27.751906142227625,34.32506811208219,0.17126201090848453,-0.21307224973976993,-0.04979381362695473,-0.33107115571485357,-0.44684791824532466,-1.2614002660635217,ripe
124.198349609375,131.06453125,134.64358723958333,43.7678388840882,42.11389330013145,53.05664126368908,0.6502868303188524,0.22292372938075716,0.20515658769322556,0.2358079788788605,-0.15065768985275385,-1.179583252194385,ripe
147.86673502604165,157.05825846354168,152.379306640625,53.78570414398629,42.74404374732579,51.503183528610656,0.13161716712099178,-0.45947666283400224,-0.03135001591996557,-0.6075612040545906,-0.046643657312859244,-0.6864382065054424,ripe
150.77875,152.04962239583332,136.21983072916666,60.80895807174165,38.411432368191704,40.67931466849498,0.10608770604658117,-0.948328879276347,0.04399056176859547,-1.4862332940419904,0.512558455740431,-0.5637639473031979,ripe
126.320107421875,132.63598307291667,127.373837890625,64.97613310312745,57.3174667128155,62.64807007948975,-0.27148429855107065,-1.1600748852556881,-0.49936792271980324,-0.4026759301989191,0.5288708187236639,-0.38599461372065447,ripe
138.742412109375,147.10857747395832,142.8258984375,51.0318537488725,37.11613054291926,47.48952551561258,0.3062291048631533,-0.645392790557471,0.018372416926630938,-0.626376276457222,0.02627186498519718,-0.9020828203398952,ripe
